Transaction_ID,Customer_ID,Product,Category,Quantity,Price_per_Unit,Total_Sales,Date,Country
36ce6b25-5946-403f-ad06-4ce799212499,40991,Smartwatch,Electronics,20,879,17580,2024-02-09,Somalia
6a77cda6-ebd0-438f-93a0-cb877d95fff6,52959,Headphones,Accessories,3,486,1458,2024-12-04,French Southern Territories
cf0c8c93-1bc2-4476-b2e9-eb4fa3cde18e,17900,Microwave,Kitchen,3,92,276,2024-10-28,Macedonia
a6e4121e-dda2-42e9-bba1-8f158eba922c,61732,Tablet,Electronics,5,369,1845,2024-09-14,United Kingdom
d484b0c4-f56a-4de2-bd18-5ec9e6da765d,72446,Tablet,Electronics,17,211,3587,2024-05-06,Thailand
45263705-082d-4152-b2c7-0a8735082470,89326,Charger,Accessories,9,966,8694,2024-10-19,Nepal
10d0e383-4dda-48dd-8854-1b025e2df043,17566,Laptop,Electronics,14,146,2044,2024-08-25,Luxembourg
317e2fdd-378d-426a-9cca-170b2ee993f6,90264,Smartwatch,Electronics,7,14,98,2024-10-30,Syrian Arab Republic
d06ed0ff-b213-4628-849d-8512db36642e,46322,Smartwatch,Electronics,11,623,6853,2024-12-31,Burkina Faso
a53605e7-5b6e-4f1e-95a8-a4b811313142,11102,Bookshelf,Furniture,14,29,406,2024-08-17,Andorra
b31582c1-0aa1-40b6-a44c-1719ae894803,88182,Smartphone,Electronics,11,900,9900,2024-12-26,Mauritius
39e0b067-165e-44e9-85be-a9daddd87d07,44630,Charger,Accessories,3,304,912,2024-07-07,Cook Islands
4a7196c9-12ec-445c-88c6-3e8a4e14d845,46956,Sofa,Furniture,19,889,16891,2024-12-23,French Polynesia
8597d6b7-cdbd-43f8-885c-5cc5d30c587d,51087,Tablet,Electronics,3,955,2865,2024-01-17,French Guiana
b8ef60cf-c274-487e-960f-f11736421a8d,76477,Blender,Kitchen,9,431,3879,2024-04-18,Bahrain
407f87ea-e3cf-423c-b3de-40e6aef0cd44,19924,Toaster,Kitchen,6,517,3102,2024-09-19,Zimbabwe
67b02f5b-294f-446e-b7f6-d3b790fb9ed5,72902,Laptop,Electronics,11,865,9515,2024-02-28,Andorra
706f544a-64c8-40bd-9b0c-726b222f147b,48584,Charger,Accessories,12,732,8784,2024-02-19,Argentina
fba5a14b-8622-4955-a8bd-11954b381bdc,41827,Microwave,Kitchen,8,70,560,2024-08-05,Costa Rica
8a1dc018-1c95-4179-a4f1-c331233ea09b,65732,Smartphone,Electronics,18,329,5922,2024-02-27,Singapore
a0d263f8-01af-4da4-8d2a-27e1cb5fba16,14137,Smartphone,Electronics,15,681,10215,2024-06-22,Equatorial Guinea
be485d70-43c8-44db-ac65-8eb1ab2ec4ab,10885,Toaster,Kitchen,1,467,467,2024-02-18,Saint Vincent and the Grenadines
401efcac-1149-4808-a80d-1ec160869007,53448,Laptop,Electronics,1,929,929,2024-12-03,Madagascar
5f08d646-d17a-4e07-872c-88e3ffd6a0d7,27644,USB Cable,Accessories,13,404,5252,2024-03-04,Romania
d2c8b6f0-8526-4d62-a9a3-cfdc3a77b6cf,89204,Toaster,Kitchen,15,767,11505,2024-08-18,Croatia
3a49b89a-20f8-456d-a347-40fd4e538b31,25570,Blender,Kitchen,14,68,952,2024-12-12,Kuwait
52c75d97-90c0-46e5-abd0-5b79cdf673e4,24479,Toaster,Kitchen,6,723,4338,2024-07-04,Cocos (Keeling) Islands
b0aa2606-0cfd-4389-894f-7e82e2cacfe6,51952,Charger,Accessories,12,912,10944,2024-12-12,Tajikistan
a39d7e09-75ed-4e4e-8837-4c3d4b83d9fa,62254,Bookshelf,Furniture,6,90,540,2024-05-14,Israel
78145d22-4904-475c-bcef-a93aa90625fc,58278,Headphones,Accessories,8,232,1856,2024-12-23,Panama
d3349493-7a96-4c58-bfb1-00d503c1d617,59311,Blender,Kitchen,17,201,3417,2024-06-08,Uzbekistan
69d23734-f637-4481-bf6d-acc1ca67a4a0,11556,Smartwatch,Electronics,8,750,6000,2024-11-29,Jordan
36b93943-9b6a-4c79-b42b-0867aaab9f34,73258,Sofa,Furniture,17,287,4879,2024-02-05,Thailand
08d46bf5-1a36-469d-ab02-ee0afe9f2952,48655,Microwave,Kitchen,17,517,8789,2024-07-23,Tajikistan
5ad43801-94ae-4c39-a225-1e55a5b77936,53770,Bookshelf,Furniture,2,392,784,2024-02-03,Guyana
a3f2a735-769c-4e08-bf6d-7d065299cbf8,19747,USB Cable,Accessories,20,763,15260,2024-08-30,Sri Lanka
b87a1622-f9fe-4d0c-a0de-40b2f0ca441d,59032,Toaster,Kitchen,18,306,5508,2024-06-01,Djibouti
17fec278-2252-462e-8887-1da13e19d8c9,93042,Blender,Kitchen,2,618,1236,2024-10-13,Jamaica
46436dbc-3455-4581-affa-a2cca309b033,99479,Toaster,Kitchen,11,683,7513,2024-08-05,Greece
63fbb69e-7b85-42c0-adc2-ed1fb17024b7,60916,Blender,Kitchen,10,843,8430,2024-02-29,Lesotho
a14969ad-46a4-4e1f-91c1-c5b9c173c928,13125,Charger,Accessories,10,542,5420,2024-08-16,Mozambique
ccdace92-04c3-454c-9f0d-967801b60994,66020,Coffee Mug,Kitchen,19,838,15922,2024-03-20,Anguilla
e271a999-918f-4bcb-a8ff-3d8ffeed8602,83197,Smartwatch,Electronics,1,397,397,2024-01-30,Costa Rica
336b5b6f-8406-40ea-b7f2-4ed851643084,33599,Dining Table,Furniture,11,827,9097,2024-10-24,Pakistan
969e9242-d2ff-4f2c-ac3b-25d4cde625e5,36879,Toaster,Kitchen,13,26,338,2024-07-05,Dominican Republic
d99f47fe-ba4e-4e88-b99b-211b941dee28,73320,Smartwatch,Electronics,12,954,11448,2024-11-16,Reunion
6e45ac64-2a12-451a-9e45-724c232c83ab,17662,Bookshelf,Furniture,14,292,4088,2024-01-25,French Southern Territories
ea8321a1-c4f7-4a82-a19a-3b444effb798,20445,Headphones,Accessories,16,261,4176,2024-11-08,British Indian Ocean Territory (Chagos Archipelago)
c35db5bf-5cd6-4b27-9284-29eef0b5f59b,94200,Blender,Kitchen,9,599,5391,2024-02-06,Canada
e552d51b-5661-467e-9265-4fed979d97af,78911,Charger,Accessories,17,651,11067,2024-08-24,New Caledonia
1a14c58b-4f5f-4f43-ba08-b7b108b10ae5,49116,Toaster,Kitchen,20,672,13440,2024-03-28,Myanmar
1896934f-ec48-4f73-96f5-6662219f5b1e,44377,Blender,Kitchen,9,563,5067,2024-09-30,Papua New Guinea
054ba1d2-04de-49e8-96d5-6850c9ea6803,25004,Charger,Accessories,5,976,4880,2024-02-24,Macao
e7b7819b-831f-4b2d-87a1-dbf886cefa0d,87133,Tablet,Electronics,4,80,320,2024-01-21,Norfolk Island
921a87b4-18ad-4e05-ba0b-783a55f4542b,55392,Charger,Accessories,19,559,10621,2024-05-25,Netherlands
caae2fbe-850c-4332-9987-7476b51fbdd1,20823,Coffee Mug,Kitchen,9,915,8235,2024-08-15,Saint Lucia
eea6cb70-0d88-45bb-a8fb-e02119c90050,28316,Blender,Kitchen,14,977,13678,2024-05-09,Bouvet Island (Bouvetoya)
1abd06aa-ba1c-4cc4-ba09-6acd320ae17b,12627,Toaster,Kitchen,10,396,3960,2024-10-01,Guinea
a1ab6786-0480-4978-b446-4b654ae8e2f6,47424,Smartphone,Electronics,8,635,5080,2024-03-08,Turkmenistan
541b2665-456f-48da-af3f-597b97146c51,54553,Coffee Mug,Kitchen,14,45,630,2024-08-27,French Southern Territories
bb2deabb-11c8-4329-a54e-f0489207bcf5,86345,Dining Table,Furniture,6,224,1344,2024-03-03,Congo
27e4e771-faae-415d-9758-9542486bf463,86841,Dining Table,Furniture,1,422,422,2025-01-10,Gambia
7b39fe70-581a-4203-8047-e980ee2c03f6,39553,Toaster,Kitchen,10,371,3710,2024-04-06,French Polynesia
c3771866-a372-4d57-ab4e-5b15bacb4291,74581,Power Bank,Accessories,20,463,9260,2024-07-11,French Guiana
e05e9b6d-0baf-4d4b-9c4e-95dd914f63ae,62798,Coffee Mug,Kitchen,8,967,7736,2024-04-28,Libyan Arab Jamahiriya
54cf566b-d82f-4396-b864-5d9ead027ab2,18578,Microwave,Kitchen,9,384,3456,2024-05-29,Mongolia
a3f51dd6-ddef-481b-a7c0-0bc85c058797,55627,Smartphone,Electronics,5,286,1430,2024-01-22,Thailand
25f67cfb-bd73-4433-8dfd-be71bee23d82,73887,Charger,Accessories,6,165,990,2024-11-11,Falkland Islands (Malvinas)
771494c6-7145-458b-99fe-bbecb6ca4663,90131,Coffee Mug,Kitchen,5,517,2585,2024-03-04,Bermuda
69a332b8-0dd4-4f61-8c15-8c849bd94aff,87157,Toaster,Kitchen,9,118,1062,2024-05-08,Korea
e08dd744-770f-486b-8460-6c57109d9012,46931,Sofa,Furniture,20,729,14580,2024-08-27,Dominican Republic
de9003fe-a6b5-4b7d-a7fb-e459f47eae8e,16705,Toaster,Kitchen,12,327,3924,2024-09-30,Malaysia
cd0dc960-d81a-4800-8933-cd576ef4e6d1,27999,Bookshelf,Furniture,2,450,900,2024-12-02,Luxembourg
3cdb71c5-2a2c-44f7-a3ad-e59da0979061,48745,Microwave,Kitchen,1,784,784,2024-02-04,Rwanda
c6153a4b-a991-4a85-9555-fc63ec5720cc,86221,Toaster,Kitchen,1,135,135,2024-10-10,Cameroon
61e8c5a6-d24a-45e9-84d6-bf57a3b140e0,95678,Blender,Kitchen,13,197,2561,2024-05-06,Senegal
7fb19e85-f86a-4343-bfc9-5ad237d52cf9,43580,Smartwatch,Electronics,17,757,12869,2024-09-14,Niue
4ee0f3ec-cfa1-4256-81f9-282b2a1f3c07,22352,Tablet,Electronics,1,15,15,2024-09-10,Cocos (Keeling) Islands
70487e35-590f-498b-8eb5-3d764ca37d51,94213,Blender,Kitchen,5,428,2140,2024-04-20,Marshall Islands
bd22ccc2-18f9-4c64-aeb3-2f75da3694da,85823,Headphones,Accessories,17,429,7293,2024-12-13,Bhutan
f859e38e-88db-4659-af7e-b72d64a025c6,41481,Smartwatch,Electronics,13,172,2236,2024-01-30,Philippines
10cda1d0-5ecb-47f6-8be6-8fe8355f1117,24042,USB Cable,Accessories,10,141,1410,2024-04-13,Ecuador
1920e4b7-db56-4984-a8cd-42bbd4faaa72,47910,Toaster,Kitchen,4,830,3320,2024-01-19,Isle of Man
363f2316-9655-4ad3-82aa-f8b113e4314f,19544,Smartphone,Electronics,19,42,798,2024-12-16,Equatorial Guinea
3a5d1498-cb55-422b-a164-1f689f71be35,28102,Microwave,Kitchen,11,844,9284,2024-03-01,Palau
dc9db838-8ff0-44f8-a69f-59e6fc0b0f40,64389,Smartphone,Electronics,20,996,19920,2024-05-05,Sri Lanka
479fad62-f67d-4241-a36c-bdf1d3ac48a0,68650,Charger,Accessories,9,927,8343,2024-01-21,Cuba
5e8846cb-ec84-40f6-b141-d343734c7640,48196,Desk Chair,Furniture,6,641,3846,2024-02-29,Macedonia
8a8f77ee-76a4-47df-bd69-89bbe82500e9,34067,Coffee Mug,Kitchen,6,584,3504,2024-06-21,Equatorial Guinea
cd0cc00f-7cc6-49d9-9c4b-b3a043971fb4,95688,Coffee Mug,Kitchen,3,747,2241,2024-11-12,Egypt
a93007c5-d17d-42fd-8240-96616fe3c8f9,70246,Toaster,Kitchen,4,672,2688,2024-03-06,Ethiopia
61018343-00f9-4db1-b9d6-a63bdd2f1aa1,12154,Smartwatch,Electronics,10,747,7470,2024-02-28,Libyan Arab Jamahiriya
e0d3a150-408a-49ef-b953-15530341ff9d,77738,Tablet,Electronics,6,212,1272,2024-03-15,Cambodia
c78050c0-7428-4a71-9a10-197f123da222,46647,Toaster,Kitchen,9,882,7938,2024-06-30,Puerto Rico
8a6ad2bb-f1e3-4f46-b3d3-cb99d39a046b,40351,Microwave,Kitchen,5,238,1190,2024-06-01,Malawi
b22072dc-4368-42b1-a802-207afeee91ef,72062,Charger,Accessories,5,440,2200,2024-04-11,Sierra Leone
994fa3c9-8083-4d59-ad26-92146c06a81a,66861,Desk Chair,Furniture,6,324,1944,2024-01-28,Antarctica (the territory South of 60 deg S)
9683365b-cf8c-4330-b004-1b3671baee53,76244,Sofa,Furniture,12,837,10044,2024-01-20,Guyana
b3b3934e-f04d-4042-b6a7-3e036ad3f4d4,50955,Tablet,Electronics,8,267,2136,2024-07-05,Kyrgyz Republic
165ac485-7aa1-4e09-affe-51a24e63d295,50682,Headphones,Accessories,1,41,41,2024-08-16,Madagascar
ac3030ea-09ae-4111-8da7-f0fa6c9a8146,37791,Blender,Kitchen,14,138,1932,2024-11-17,United States Virgin Islands
e6368f64-bdad-4e75-9deb-677646a54ec5,66233,Smartwatch,Electronics,10,480,4800,2024-08-16,Cayman Islands
385ad6f4-e628-4789-b72b-c62b8ed5f1a2,96811,Headphones,Accessories,1,922,922,2024-02-18,Benin
3570b927-11e6-4647-8361-d4522fabdae1,41841,Desk Chair,Furniture,4,914,3656,2024-05-23,Romania
af37a0fa-3f53-474f-a895-61beb7381984,71659,Microwave,Kitchen,8,44,352,2024-05-06,Liberia
afe3ac40-b11b-43ae-aae1-e075f058339d,90032,USB Cable,Accessories,13,839,10907,2024-10-11,China
ee680a43-6155-4e3f-b66c-545bb599ba3b,96162,Microwave,Kitchen,2,766,1532,2024-04-11,Afghanistan
0995d843-6b22-44ae-ac4a-1e543b02443f,28832,Toaster,Kitchen,12,938,11256,2024-03-06,Anguilla
b04a3f8e-9888-431c-820e-f66b53d7da78,89744,Tablet,Electronics,6,206,1236,2024-07-17,Kuwait
fa56444f-05e2-4166-8a06-4ce914651d70,17089,Desk Chair,Furniture,2,225,450,2024-11-27,Tajikistan
88547c2c-9b3f-4da3-976e-bdd376ed7791,17995,Headphones,Accessories,12,344,4128,2024-09-06,Portugal
4b2ff5bc-97a9-462d-bca2-9d6c4b7628e9,10731,Bookshelf,Furniture,19,452,8588,2024-12-24,Dominica
78136e1d-dca1-4226-920f-5114692d6290,69854,Dining Table,Furniture,10,683,6830,2024-12-20,Vanuatu
bcb40600-3e22-4d7e-9a12-f9cd657e47c9,34611,Smartphone,Electronics,1,904,904,2025-01-02,Comoros
7cef177f-4313-4e80-a582-6b53e18fff31,17152,USB Cable,Accessories,14,83,1162,2024-06-18,Bangladesh
78a2d05f-7de3-4e5a-937a-c739a8a00f4a,98658,Tablet,Electronics,10,387,3870,2024-07-26,Equatorial Guinea
20f9b40a-47c4-42c6-b749-1f0b147fb088,10661,Blender,Kitchen,6,811,4866,2024-12-11,United States Virgin Islands
378bb783-467d-4e19-8181-65e65de5beda,36600,Bookshelf,Furniture,16,403,6448,2024-02-18,Bahamas
eddd78e6-da9f-4717-8bae-fd247c8affac,41830,Desk Chair,Furniture,2,303,606,2024-11-19,Cuba
2ea59f2f-6f89-4121-b21d-e4b19ab1679d,56680,Blender,Kitchen,15,877,13155,2024-07-17,Poland
c8249465-0ab3-4eb9-a27b-f11299cdb624,37608,Power Bank,Accessories,16,696,11136,2024-05-16,Mali
c0a5849e-54cd-490c-8484-5775775a1a4b,39190,Blender,Kitchen,3,460,1380,2024-06-18,Thailand
ee42e14e-cd35-4330-a473-7951656e1656,12290,Smartwatch,Electronics,16,300,4800,2024-09-01,Suriname
1213a9cc-8102-43c1-8b5d-3739f4ebcf2c,13604,Smartwatch,Electronics,10,229,2290,2024-04-21,Belize
31e0c19c-4061-4bb1-8947-a7ff8f256a45,92684,Smartwatch,Electronics,19,141,2679,2024-11-23,Bermuda
25acd4c4-c37c-407d-bd26-6473fe6991df,82726,USB Cable,Accessories,2,956,1912,2024-05-08,Ghana
d0e3d61f-9c60-470e-a9ca-34ef20338a49,42359,Headphones,Accessories,12,276,3312,2024-12-16,Albania
ae1e2352-4de9-4626-8b28-f2cc6426b928,80428,Sofa,Furniture,8,107,856,2024-08-24,Tunisia
73a4b7b5-5529-470c-acdd-8993d6467ae8,99764,Bookshelf,Furniture,6,750,4500,2024-01-24,Grenada
73a29e6a-561c-4434-9115-03b7dc388107,20260,Power Bank,Accessories,19,300,5700,2024-10-29,Sri Lanka
0e6a0e0b-577a-4b73-b47d-d8c7583f06ce,73552,Toaster,Kitchen,1,633,633,2024-04-18,Slovakia (Slovak Republic)
cee9ac6c-7e5c-4281-ad31-f5497829d712,33393,Coffee Mug,Kitchen,8,838,6704,2024-08-04,Western Sahara
51ffd5b0-3046-4617-8135-2bec9a814825,32258,Smartphone,Electronics,11,674,7414,2024-05-24,Myanmar
8814d7ae-4f2c-4ad3-a7ac-bd25d16b2540,38022,Bookshelf,Furniture,6,738,4428,2024-07-14,Zimbabwe
61d59f1a-7066-409c-a9b7-86c330e2b948,42166,Power Bank,Accessories,16,571,9136,2024-02-05,Sweden
898660ac-9962-45f1-a6de-366c2d41f59d,88415,Smartwatch,Electronics,5,427,2135,2024-07-08,Finland
cd811fa0-5cdf-4183-905a-0fc38ea91495,15493,Coffee Mug,Kitchen,10,642,6420,2024-03-07,Armenia
4e55a279-c03f-4658-a5d3-6db0cccf414e,42800,Desk Chair,Furniture,9,234,2106,2024-02-18,Honduras
93447122-af47-42c3-93ee-cd3fb9daf57d,42412,Laptop,Electronics,19,612,11628,2024-01-16,Jersey
a9d5b255-7aac-4642-97cf-880b7ade14d4,17204,Headphones,Accessories,10,594,5940,2024-11-09,Argentina
dc23a291-6749-4c48-a5b7-54005fcc96aa,15224,Headphones,Accessories,6,14,84,2024-11-01,New Zealand
6d7702e1-e5eb-4e85-aa8f-046709db7151,20613,Charger,Accessories,6,548,3288,2024-04-12,Angola
81dd525f-9a0b-4db4-a5b7-139700f3ade3,54797,Coffee Mug,Kitchen,4,434,1736,2024-10-01,Uganda
c637c925-4b00-4e30-ba89-7dbe9111f8df,83351,Tablet,Electronics,9,926,8334,2024-03-26,Ireland
b1b6a6b0-3359-429e-a3ac-f2f761aeaa6d,33126,Bookshelf,Furniture,10,568,5680,2024-10-29,Guam
fc3a760c-6168-4596-8f3e-bd1a4f3a2db7,70109,Laptop,Electronics,17,886,15062,2024-07-17,Afghanistan
f57bb87f-f8c1-4c4e-87c8-263ffc2a5420,43389,Dining Table,Furniture,7,753,5271,2024-04-03,Cyprus
cabb287a-e9a8-4b79-8d5a-bd2d392690d6,68629,Sofa,Furniture,1,95,95,2024-05-01,Japan
7cf6bfb1-a5f2-4b65-bae3-7ba96589843b,30842,Microwave,Kitchen,20,920,18400,2024-11-28,Argentina
7a7ff100-cb1e-4315-8fad-a9ad54c44e11,65919,Bookshelf,Furniture,15,161,2415,2024-04-21,Macao
8ad1afd2-4a24-4c55-9f02-9d410ccc68a5,34691,Bookshelf,Furniture,20,753,15060,2025-01-05,Bermuda
7f2c6e02-afbe-4e5c-b5b7-768e0c19e800,53472,USB Cable,Accessories,13,812,10556,2024-05-04,Guatemala
af6f80f6-6483-4fed-b4b2-36c6b17f3f43,79911,Toaster,Kitchen,9,88,792,2024-06-23,Maldives
c710123d-83ac-450b-aaa3-0ae0535d3351,77765,Charger,Accessories,2,88,176,2024-04-10,Guam
b2855b54-2d65-427c-b9cc-6e4d6dfdfadf,92801,Blender,Kitchen,5,696,3480,2024-05-27,Korea
271c0f72-33b3-49c4-b1df-99d2b60ee927,66749,Dining Table,Furniture,11,414,4554,2024-05-19,Georgia
a3a20cf6-6335-4ee4-83e7-84a2b2a5fe8c,79839,Headphones,Accessories,9,831,7479,2024-11-12,Bermuda
d1ebcdbf-a5fd-4cad-8712-7ad190424a96,92183,Smartwatch,Electronics,17,366,6222,2024-05-11,Bahrain
063d6855-6946-462b-82a2-efb172428c4c,90821,Microwave,Kitchen,18,545,9810,2024-03-28,Belgium
41e3e9f9-e2a0-4dea-8ec7-8420722ada95,74732,Charger,Accessories,7,803,5621,2024-03-13,Saint Helena
91fa7e81-e317-4ebb-a940-206cb4946300,42284,Laptop,Electronics,18,620,11160,2024-03-14,Sweden
995a4ba0-3792-44fe-ad13-44ecb0dc7303,26806,Bookshelf,Furniture,18,541,9738,2024-10-18,Sweden
a5127e3c-00fb-45bd-8e91-9bf2bf7fe6ea,11329,Smartphone,Electronics,10,76,760,2024-08-12,United Arab Emirates
1c95b145-64d7-4990-b2b1-c237945c2dd3,99970,Sofa,Furniture,1,253,253,2024-08-30,Haiti
fda33f52-5425-4f06-af39-c7b3667ad00e,33711,Dining Table,Furniture,11,845,9295,2024-09-10,Congo
957cc155-a14c-4dbf-8ba7-f31132f2aabc,80157,Toaster,Kitchen,12,683,8196,2024-12-06,Palau
bc801e58-f7c5-43eb-a6b8-5bf5b9669c99,92878,Laptop,Electronics,20,814,16280,2024-09-08,Mexico
b797442b-b81c-4428-ac11-9a3d6aeadc31,51678,Smartphone,Electronics,17,979,16643,2024-02-26,Jamaica
a15fceb6-838e-476f-aa94-29fc6928dca8,25215,Tablet,Electronics,3,416,1248,2024-11-20,Nigeria
2b9278ad-7d14-4700-9a7c-b19e6de591b8,35089,USB Cable,Accessories,16,523,8368,2024-08-13,United Arab Emirates
570b6ace-a6e6-4a7b-8e76-1f3669ec8b56,16134,Sofa,Furniture,15,937,14055,2024-11-29,Jordan
d1167858-9f35-4429-898a-b9457c30096e,43750,Sofa,Furniture,8,718,5744,2024-11-04,Wallis and Futuna
8e2b2c38-cf03-4b07-b40d-494552d63aa7,98256,Microwave,Kitchen,12,246,2952,2024-11-19,Cuba
67ad7e32-ad6a-4cc6-825f-4fb7fb687410,93111,Laptop,Electronics,10,599,5990,2024-12-11,Bosnia and Herzegovina
b1efd98d-90c3-4321-a5f8-9f8985a070d4,38032,Headphones,Accessories,15,116,1740,2024-10-31,Cook Islands
dda235aa-a223-4959-96ea-635374d12039,95093,Power Bank,Accessories,13,540,7020,2024-10-24,Slovenia
f35c2ef9-fe63-4903-a06a-c1c6b018a992,45157,Microwave,Kitchen,18,993,17874,2024-06-17,Austria
93302abc-618e-4fed-b57e-573417d83ec5,72249,Tablet,Electronics,6,449,2694,2024-09-23,France
c8bbd447-8d89-4736-9634-8a607ca5b39e,55279,Tablet,Electronics,11,945,10395,2024-12-22,Gabon
04f1b5b0-7b08-41b9-a866-7d90ea9b72d8,70916,Desk Chair,Furniture,14,447,6258,2024-04-21,Belarus
5803cc09-7c47-4e6c-8d3c-38b8f3e2db1e,50890,Sofa,Furniture,14,734,10276,2024-11-01,South Georgia and the South Sandwich Islands
f8c62465-8072-48ef-8579-377a8e366bcc,11061,USB Cable,Accessories,20,583,11660,2024-03-18,Croatia
baea94dc-aaad-4185-9390-d6d1b5a620ba,56120,Tablet,Electronics,4,230,920,2024-08-27,Burundi
e85dc317-d152-4688-8719-473114d903d5,30342,USB Cable,Accessories,18,894,16092,2025-01-13,Croatia
7f726b55-ff56-4056-a2e1-65f7ff91e49d,19079,Tablet,Electronics,3,324,972,2024-11-01,Cocos (Keeling) Islands
791aa81d-11c1-44ea-9ddf-bb5bb1991b91,65585,Desk Chair,Furniture,14,755,10570,2024-08-22,Egypt
8a9f55ca-c607-4962-b66a-66d6366d34c8,47883,Blender,Kitchen,11,824,9064,2024-11-04,Saint Vincent and the Grenadines
18d860ec-a146-4fd1-b19e-e067f4830120,45753,Bookshelf,Furniture,13,606,7878,2024-11-14,Bermuda
77563338-4189-41c3-badc-881054477741,39266,Tablet,Electronics,3,922,2766,2024-06-27,China
59c33d99-c6b3-40e2-bb00-5bba0c900bf7,60394,Headphones,Accessories,13,192,2496,2024-07-01,American Samoa
d530d976-17f5-4866-bdcc-938fa1194b4a,12364,Power Bank,Accessories,19,665,12635,2024-11-04,French Polynesia
9754ba5e-de25-4fae-ac09-7a8d37046fbe,87521,Tablet,Electronics,17,913,15521,2024-03-11,United Kingdom
1c85e19e-533e-4e22-bdb6-bafa87d82acd,89789,Headphones,Accessories,10,627,6270,2024-10-07,Saint Pierre and Miquelon
b4fe59a4-bf41-47db-a3a9-9e904a4f3bd0,87295,Headphones,Accessories,14,616,8624,2024-05-21,Estonia
8b8449f7-62b5-49be-ba2d-23d00e8a33df,66560,Microwave,Kitchen,15,77,1155,2024-07-07,Niger
93c10123-a583-461b-86f0-c5dfc85334d6,61387,Sofa,Furniture,2,442,884,2024-08-23,French Southern Territories
66aea920-c5e1-4327-9490-525a9c52e0b7,17430,Desk Chair,Furniture,10,951,9510,2024-10-27,Romania
8dc71944-c7b5-4251-bee5-b0ecc8e50622,49484,Bookshelf,Furniture,10,947,9470,2024-04-15,Bhutan
3f98fc3c-4dcf-4d99-9248-f6ea889ebe3e,44213,Desk Chair,Furniture,4,777,3108,2024-09-17,India
e261ecab-653b-43f7-ad57-40ad1f7d0f1c,79997,Sofa,Furniture,19,662,12578,2024-05-29,Eritrea
2635e5b9-5a1d-4e60-9fbb-88519601fc5b,28650,Sofa,Furniture,4,341,1364,2024-04-16,Montenegro
72083b06-5600-41b3-acbd-a8f9cb17410e,87881,Charger,Accessories,10,294,2940,2024-07-28,Faroe Islands
9cbf3b67-8624-452f-8a91-686812d7024f,25113,Power Bank,Accessories,13,694,9022,2024-06-06,Anguilla
8b81632c-30c7-40ca-a064-1d0ff5aec4eb,96855,Bookshelf,Furniture,5,701,3505,2025-01-01,New Caledonia
caf810d3-0155-41d2-beaf-a7762537cb36,61804,Desk Chair,Furniture,14,301,4214,2024-05-15,Uzbekistan
a62b506c-ed52-4cdb-8f6a-9d581279fc54,82103,Charger,Accessories,10,931,9310,2024-02-24,Lithuania
edf4d9ed-e468-48d9-965a-528d2dbd19c4,72976,Toaster,Kitchen,19,890,16910,2024-07-04,Niger
6c1237de-1b3b-4e11-8a54-d65e3f8425fb,25889,Power Bank,Accessories,17,964,16388,2024-01-31,Saint Helena
e157a612-59f1-434d-80dd-6d92469b07ac,14440,USB Cable,Accessories,20,822,16440,2024-07-11,Bangladesh
f1b0209f-445c-4dc3-a1e8-fa3c666175c7,53476,Smartwatch,Electronics,4,211,844,2024-08-07,Denmark
5e0433c7-3f31-47cd-8718-e5464d78c640,24995,Headphones,Accessories,10,840,8400,2024-07-07,Honduras
2b19666a-86b4-410d-a09e-483988965206,72055,Coffee Mug,Kitchen,20,427,8540,2024-03-03,Russian Federation
e02f10ea-deeb-47b5-922f-e6e24d2b77ab,69283,Smartphone,Electronics,16,484,7744,2024-09-28,Georgia
20e8b048-3367-41ca-867b-00e9ec7be584,42263,USB Cable,Accessories,6,213,1278,2024-06-30,Iran
b024c7e0-289e-4069-9928-45d3741abdd5,97922,Smartphone,Electronics,4,513,2052,2024-10-13,Eritrea
4568a702-ad4b-4cf4-9e38-6ed7525ac800,43189,Laptop,Electronics,14,31,434,2024-05-18,Bhutan
2f25845e-d680-499e-bf05-49b6540b1e00,57895,Desk Chair,Furniture,18,24,432,2024-11-14,Hong Kong
ce778349-d051-4e61-9fe2-3dd0fca31f14,42086,Power Bank,Accessories,14,449,6286,2024-11-01,Tunisia
3f21a05f-3fb5-46ce-95d3-2ff06625007f,38153,Headphones,Accessories,3,440,1320,2024-06-12,Ireland
0f2bd683-759f-48f7-bb41-17fdf4d1221c,91596,Blender,Kitchen,17,758,12886,2024-05-12,Eritrea
351390a6-ab86-49b9-887e-652ce06baa1d,17797,Dining Table,Furniture,14,199,2786,2024-08-04,Malaysia
1fd8f5a7-c04b-471c-9119-e0c8b7d51cbc,78764,Laptop,Electronics,5,439,2195,2024-12-26,Solomon Islands
cd054468-1e9b-49c4-8b69-7d379abdd0c6,10785,Desk Chair,Furniture,20,448,8960,2024-12-17,Belarus
9a11644f-dff1-41b8-a790-990ad89b8852,61460,Toaster,Kitchen,5,795,3975,2024-04-27,Portugal
6c04379f-e588-4375-b027-458cbd69f83c,60556,Sofa,Furniture,5,158,790,2024-12-14,Madagascar
fa5512ea-dcf5-4dc7-9b98-eeee23f61f09,10497,Smartphone,Electronics,14,34,476,2024-09-23,Gabon
4e4719f1-fd36-46fd-8c48-be4424b6a9ed,27474,Laptop,Electronics,13,470,6110,2024-10-23,Chad
